,barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,engId,feScore,fuelCost08,fuelCostA08,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,UCity,UCityA,UHighway,UHighwayA,year,youSaveSpend,charge240b,phevCity,phevHwy,phevComb
UCity,-0.6935171454198807,-0.048228447949790754,,0.7402916708144907,0.9979231738485528,0.7550536891485086,0.08345606728148314,0.09310559223159237,0.00436144442223494,0.5045600167472793,0.09131682965582656,0.01577769588880351,-0.033807844464793506,-0.07337550202962907,-0.7044293619705075,0.9884478693071406,0.7023904806906117,0.07732105721204963,0.08868585458091459,0.5257276849497249,0.002670624109647166,0.0901215701910537,-0.659183069442929,-0.6912082482647455,-0.005867914785877457,0.45997589536764716,-0.6274219568663019,-0.07185209253745038,0.4589214291270146,-0.017080613982255674,0.9442367018425191,0.6218810277454967,0.06773070404953409,0.08147031758040563,-0.0003559043536493778,0.5492025486936561,0.08841515148324185,0.1948178031916033,0.2049155072483157,0.22876702508513916,-0.017263291074711935,0.11340480640510954,0.0788382819536306,-0.019306001272170206,0.13627427925570254,0.7408926804062227,0.6869373426724146,0.0814279479429971,0.6678951440942028,0.08020030814495864,1.0,0.08857452845178077,0.9415757657469034,-0.0045919108566125025,0.2148120189250437,0.628316251474476,0.4332940134477406,0.10637771746632764,0.1021716068528576,0.10486147540837949
UCityA,-0.15733560040471886,0.4626930817032329,,0.23122532410569605,0.08364644720605635,0.14063423348905918,0.9972343542163008,0.9839735841089577,0.07337916393389594,0.5754881241973991,0.9193363245712303,0.041694551673134565,0.18006179734823838,0.24700220922955812,-0.1580291078771435,0.07498198862271933,0.1371955581102092,0.9915369899144215,0.979511670048119,0.5760671628747692,0.06326238726612884,0.9160502356452257,-0.028856410250711846,-0.030937400677857715,-0.05303322263626351,0.1957214581161849,-0.07476428288310422,0.26371230657558997,0.2147528104338311,0.19678905812084518,0.05567010551904898,0.12806326909793786,0.9733414591657126,0.9643281062452786,0.03943747414785137,0.5753901574248262,0.9108541146887255,0.016028136090183005,0.01044266149267615,0.12828694496012819,-0.03773137869159773,0.0006964802167140695,0.7911629659475938,-0.03629142842104226,0.014928624820922025,-0.010384644449840786,-0.009337023142445552,0.804710219656239,-0.009223698413727078,0.816098470186114,0.08857452845178077,1.0,0.05939563292217352,0.5098867658879747,0.1273122367646691,0.12482281858777321,-0.003153506341520225,0.9463018694978975,0.9482874625837038,0.9495080878478875
UHighway,-0.82229289149208,-0.06566687031453158,,0.6405304563712748,0.9465890713264893,0.736067984169527,0.05395656886359903,0.06543124914874221,0.0015153111465958649,0.4191513163910219,0.0601345033537406,0.08997138544673033,-0.029878462546374305,-0.0856417468288893,-0.835500989930205,0.9753007540996826,0.7063087127410238,0.049588241104767505,0.0628440838655782,0.4344421212477882,0.00030772061717883916,0.059358953064318036,-0.6474102545149623,-0.7036937774834886,-0.04529187272409277,0.5211596059840234,-0.7455938781740846,-0.0844032295746379,0.5186147641223512,-0.00017661584864906812,0.9952950945141886,0.6553866455625086,0.04283898218178971,0.05862142458476589,-0.0019065024934852317,0.45117508015326435,0.05823456595118354,0.2298840842715371,0.24789312595532054,0.2986519693729596,0.04686495549308092,0.1982108096163719,0.053942447548589775,0.04867644293910609,0.24502148504633062,0.6472252083394678,0.6000298846364912,0.05252973544938626,0.5901569195171765,0.05187223774773126,0.9415757657469034,0.05939563292217352,1.0,-0.00971763934776574,0.2975924438819288,0.7442858485919958,0.4002554061248472,0.07322490649064328,0.07081268330530663,0.07238424948467787
UHighwayA,-0.027539226139347252,0.7202243414680921,,0.08448136644891092,-0.006587281756659198,0.07809517754999051,0.5327694643494519,0.4733880330018485,0.009642908941859334,0.24127265495165556,0.34549856300472137,0.0818851922186959,0.4660811499619557,0.6426683790775354,-0.027343138985818062,-0.009366710384116746,0.0833681213828036,0.5656980502043539,0.49794204792548974,0.23871770936158396,0.010683149545555552,0.3455533285003723,0.05325205362240542,0.06254835036043363,-0.06760224454581518,0.09785376919603507,-0.014546426892417506,0.6440414361818182,0.10807470658691049,0.5113132880485917,-0.012366810173295198,0.08906756840902844,0.6088559071876166,0.5320270901371602,-0.0013986692309005955,0.2352369453562704,0.3454861745294078,-0.011930292064725852,-0.021251095682585108,0.12703563968426185,-0.04762007054389035,-0.01900868202392377,0.353943056562566,-0.04935940824040755,-0.019192560602939158,-0.013276349399656034,-0.011937007780144202,0.2908142687841583,-0.011792126681773084,0.30037519093549664,-0.0045919108566125025,0.5098867658879747,-0.00971763934776574,1.0,0.1335106855157957,0.035907026572455446,-0.007686344079377169,0.3114752777395659,0.3166217963774106,0.31466776485122994
year,-0.29512295869622657,0.14413348585129565,,0.13606716982045866,0.21482196880369175,0.6449558617009383,0.13102237631408814,0.12806706251816968,0.014100334608067606,0.13992315647061498,0.09728933747612663,0.7214909386129293,0.12168066920872593,0.11998663309764213,-0.2965779198699657,0.2401716337873668,0.6853715797647951,0.1371928122883814,0.13414750356865485,0.14105313987964543,0.012585018012002038,0.0975103292085762,0.05109276203143818,0.004292231118540203,-0.4865383458028639,0.7161658184329417,-0.1548039365457857,0.12242920740646829,0.7154467581691022,0.12079526949776316,0.27841643303014185,0.7278130603648812,0.14471779952712438,0.14216326060073195,0.00897337812550509,0.14189226811471045,0.09772351102766429,-0.10123566653699806,-0.12216927088103688,0.897015858373754,-0.11140648541577165,-0.055049752182630314,0.09193868606414395,-0.06906921580068416,0.012468140468030275,0.11166356011630844,0.10007376913868232,0.07882929359891837,0.0983939622707626,0.08211899629710295,0.2148120189250437,0.1273122367646691,0.2975924438819288,0.1335106855157957,1.0,0.16009793617999116,0.0620879065476414,0.09063534907195164,0.09481795516974126,0.09266292052047327
youSaveSpend,-0.9271393391917413,-0.027326103019435496,,0.26093892866054785,0.644111053185376,0.4076559787105999,0.12099560078033321,0.12897655444370737,0.004335413475264029,0.22704810482205406,0.12833765527199276,0.02574894320938472,-0.01453759132770675,-0.06385336625793321,-0.9300748430312035,0.6904929553996212,0.4007434252867284,0.11762805550620548,0.12704867196558822,0.23281319347158075,0.002296906292576384,0.12781242656570374,-0.7811785717869005,-0.7808401823316949,0.06406046949967513,0.3731469929745796,-0.9979940059000418,-0.06088286382094144,0.37433749795658977,0.019165609493094704,0.7318473181419428,0.3812987584200812,0.11132685398751566,0.12294344925413281,-0.001927606703869178,0.23893123187656481,0.12695047122033487,0.23481993373580212,0.2636772563011268,0.1681950204567197,0.04887956829544096,0.21903299349390426,0.10778821548418877,0.0299669969379401,0.24511833968240748,0.2330976018945387,0.21161331298223482,0.11513281386350827,0.20870342719109775,0.1164188001528817,0.628316251474476,0.12482281858777321,0.7442858485919958,0.035907026572455446,0.16009793617999116,1.0,0.13756483756608992,0.13286309506570632,0.13254168724047383,0.13309167179147646
charge240b,-0.17528832447571152,-0.00954898508443887,,0.625198405406222,0.4480826051279621,0.358714808607261,-0.0036720138438455707,-0.0027051446504948807,-0.0006593908646295693,0.2912257987200708,-0.0007215922050490301,-0.029642275383217218,-0.005909411534369188,-0.009015004169345853,-0.17764336350880655,0.448976112953967,0.33640637878598717,-0.0042776993644681955,-0.0031726862355754616,0.29325101482437466,-0.0005902136190407136,-0.000751867832134851,-0.0045532148311087225,-0.006184578304880561,-0.021853380351153442,0.1539695169637121,-0.1383626555213953,-0.00896478462079771,0.15362387827066903,-0.0058866370717373774,0.43108963455452176,0.2971411441919447,-0.005117377071550581,-0.003851018033398094,-0.00044014727598074,0.29434567332134415,-0.0007925639015802027,0.08802837631668316,0.06358005108413124,0.06650114909093884,-0.02003007688715723,-0.011998838659741669,-0.0034232974889105198,-0.02107953972872152,-0.010455588931661595,0.6557813536728266,0.6593236007335399,0.0002563976121500203,0.6786270017274673,-1.9246049176741257e-06,0.4332940134477406,-0.003153506341520225,0.4002554061248472,-0.007686344079377169,0.0620879065476414,0.13756483756608992,1.0,2.150139910220888e-05,-0.00048628592317897395,-0.00023249007942881798
phevCity,-0.17701118568200958,0.21248933513655033,,0.2470300339348206,0.10160923455593857,0.1296912031133327,0.9325673246405649,0.946173371859596,0.09134857375297492,0.5718873831645657,0.9638329160320847,0.008996078454071955,-0.008532541247843965,-0.013016675937537366,-0.17789034551428687,0.09232412556649729,0.12288095141745205,0.9088060867813061,0.9278779485977753,0.5745809261932053,0.07793105041714245,0.9597823459459166,-0.06059481651275009,-0.06729843313177063,-0.030896853581690677,0.18601211471033824,-0.0808822521128121,0.005146764141992975,0.20385211303102574,-0.008499657425034612,0.07028572526503821,0.10919126131395003,0.8654261749146906,0.8922628930920615,0.04866577800379013,0.5765877431129731,0.9533964091332089,0.028211742828164674,0.02449045022186865,0.09548645792166573,-0.02298473413539094,0.011420410439999059,0.7729581408572309,-0.021347014062377396,0.02565542184687059,-0.006032479180046491,-0.005423912006084915,0.8968996242752793,-0.0053580812431848965,0.9016629904568705,0.10637771746632764,0.9463018694978975,0.07322490649064328,0.3114752777395659,0.09063534907195164,0.13286309506570632,2.150139910220888e-05,1.0,0.9903047819728928,0.9981370422531827
phevHwy,-0.18001232996222286,0.23267612174124155,,0.2555985989321981,0.09762301300820678,0.12928243511147075,0.9345175704362264,0.9482448791179853,0.11027515464374711,0.6207526231051993,0.9782769696843204,0.012650413143858744,-0.008904882858869357,-0.013584695469819448,-0.18070296761801527,0.0890454875051164,0.12339853427475808,0.916931651350637,0.9361620145262077,0.6195500545437532,0.09502255786502548,0.9767006000557388,-0.0592186450468711,-0.0672117053945975,-0.03217654286790868,0.18979130355289148,-0.07791877793501746,0.005405858409340582,0.21058999739807774,-0.008870564057288045,0.06796157853460774,0.11077801532806998,0.8806067772278566,0.907740302245977,0.06160196130047614,0.616532343180431,0.9735995347128521,0.027815890396534818,0.0238106781138192,0.09993534395380763,-0.023610467577641108,0.012031395353390675,0.8175399140372053,-0.021577116254352182,0.028187856288005513,-0.006295723499778653,-0.0056605997730401,0.8781817319480671,-0.005591896298294883,0.8935020584393834,0.1021716068528576,0.9482874625837038,0.07081268330530663,0.3166217963774106,0.09481795516974126,0.13254168724047383,-0.00048628592317897395,0.9903047819728928,1.0,0.9968571257420978
phevComb,-0.17877129008869092,0.22157179771080016,,0.2513396338420768,0.10017354392069164,0.12985274108183956,0.9357118362399447,0.9493778067399053,0.09955127966107397,0.5943244664026135,0.972372876653261,0.010579256047643128,-0.008714661203158435,-0.013294505996745656,-0.17957600517793978,0.0911745515596962,0.12342520675292519,0.9145687032345723,0.9337377717033305,0.5953701046072388,0.08532559231122035,0.9693604977781474,-0.06015805777662617,-0.06742875946418422,-0.031527246474512084,0.188120255710828,-0.07985545288852491,0.005306084798111567,0.20728423844240493,-0.008681075502659069,0.06948498320977357,0.11015765778222687,0.8741069988174542,0.9011332115817187,0.05416666840747617,0.5952549833558224,0.9643531047867732,0.028123301698568432,0.024279328895027628,0.09763822199040402,-0.023324122504066867,0.01170589917062282,0.7939768250125049,-0.021517092979696322,0.026746573420958226,-0.006161237401869574,-0.005539680870656985,0.8906731847494123,-0.0054724450051914396,0.9000456238433138,0.10486147540837949,0.9495080878478875,0.07238424948467787,0.31466776485122994,0.09266292052047327,0.13309167179147646,-0.00023249007942881798,0.9981370422531827,0.9968571257420978,1.0
